Department,Course Number,Course Name,Request Type,Grade,StudentNumber,Grade
Administrative,13041,Freshman Advisory,R,9,2270118,9
Administrative,13041,Freshman Advisory,R,9,2270205,9
Administrative,13041,Freshman Advisory,R,9,2270022,9
Administrative,13041,Freshman Advisory,R,9,2270731,9
Administrative,13041,Freshman Advisory,R,9,2270836,9
Administrative,13041,Freshman Advisory,R,9,2270875,9
Administrative,13041,Freshman Advisory,R,9,2270361,9
Administrative,13041,Freshman Advisory,R,9,2270311,9
Administrative,13041,Freshman Advisory,R,9,2270886,9
Administrative,13041,Freshman Advisory,R,9,2270046,9
Administrative,13041,Freshman Advisory,R,9,2270262,9
Administrative,13041,Freshman Advisory,R,9,2270058,9
Administrative,13041,Freshman Advisory,R,9,2270103,9
Administrative,13041,Freshman Advisory,R,9,2270281,9
Administrative,13041,Freshman Advisory,R,9,2270428,9
Administrative,13041,Freshman Advisory,R,9,2270430,9
Administrative,13041,Freshman Advisory,R,9,2270114,9
Administrative,13041,Freshman Advisory,R,9,2270254,9
Administrative,13041,Freshman Advisory,R,9,2270741,9
Administrative,13041,Freshman Advisory,R,9,2270547,9
Administrative,13041,Freshman Advisory,R,9,2270196,9
Administrative,13041,Freshman Advisory,R,9,2270756,9
Administrative,13041,Freshman Advisory,R,9,2270061,9
Administrative,13041,Freshman Advisory,R,9,2270005,9
Administrative,13041,Freshman Advisory,R,9,2270579,9
Administrative,13041,Freshman Advisory,R,9,2270138,9
Administrative,13041,Freshman Advisory,R,9,2270629,9
Administrative,13041,Freshman Advisory,R,9,2270710,9
Administrative,13041,Freshman Advisory,R,9,2270800,9
Administrative,13041,Freshman Advisory,R,9,2270541,9
Administrative,13041,Freshman Advisory,R,9,2270052,9
Administrative,13041,Freshman Advisory,R,9,2270729,9
Administrative,13041,Freshman Advisory,R,9,2270270,9
Administrative,13041,Freshman Advisory,R,9,2270599,9
Administrative,13041,Freshman Advisory,R,9,2270183,9
Administrative,13041,Freshman Advisory,R,9,2270390,9
Administrative,13041,Freshman Advisory,R,9,2270145,9
Administrative,13041,Freshman Advisory,R,9,2270416,9
Administrative,13041,Freshman Advisory,R,9,2270241,9
Administrative,13041,Freshman Advisory,R,9,2270538,9
Administrative,13041,Freshman Advisory,R,9,2270359,9
Administrative,13041,Freshman Advisory,R,9,2270385,9
Administrative,13041,Freshman Advisory,R,9,2270706,9
Administrative,13041,Freshman Advisory,R,9,2270180,9
Administrative,13041,Freshman Advisory,R,9,2270568,9
Administrative,13041,Freshman Advisory,R,9,2270170,9
Administrative,13041,Freshman Advisory,R,9,2270073,9
Administrative,13041,Freshman Advisory,R,9,2270611,9
Administrative,13041,Freshman Advisory,R,9,2270388,9
Administrative,13041,Freshman Advisory,R,9,2270690,9
Administrative,13041,Freshman Advisory,R,9,2270881,9
Administrative,13041,Freshman Advisory,R,9,2270844,9
Administrative,13041,Freshman Advisory,R,9,2270209,9
Administrative,13041,Freshman Advisory,R,9,2270394,9
Administrative,13041,Freshman Advisory,R,9,2270666,9
Administrative,13041,Freshman Advisory,R,9,2270514,9
Administrative,13041,Freshman Advisory,R,9,2270400,9
Administrative,13041,Freshman Advisory,R,9,2270705,9
Administrative,13041,Freshman Advisory,R,9,2270341,9
Administrative,13041,Freshman Advisory,R,9,2270563,9
Administrative,13041,Freshman Advisory,R,9,2270342,9
Administrative,13041,Freshman Advisory,R,9,2270193,9
Administrative,13041,Freshman Advisory,R,9,2270461,9
Administrative,13041,Freshman Advisory,R,9,2270309,9
Administrative,13041,Freshman Advisory,R,9,2270396,9
Administrative,13041,Freshman Advisory,R,9,2270413,9
Administrative,13041,Freshman Advisory,R,9,2270203,9
Administrative,13041,Freshman Advisory,R,9,2270451,9
Administrative,13041,Freshman Advisory,R,9,2270891,9
Administrative,13041,Freshman Advisory,R,9,2270318,9
Administrative,13041,Freshman Advisory,R,9,2270405,9
Administrative,13041,Freshman Advisory,R,9,2270773,9
Administrative,13041,Freshman Advisory,R,9,2270130,9
Administrative,13041,Freshman Advisory,R,9,2270217,9
Administrative,13041,Freshman Advisory,R,9,2270350,9
Administrative,13041,Freshman Advisory,R,9,2270389,9
Administrative,13041,Freshman Advisory,R,9,2270279,9
Administrative,13041,Freshman Advisory,R,9,2270574,9
Administrative,13041,Freshman Advisory,R,9,2270645,9
Administrative,13041,Freshman Advisory,R,9,2270188,9
Administrative,13041,Freshman Advisory,R,9,2270109,9
Administrative,13041,Freshman Advisory,R,9,2270790,9
Administrative,13041,Freshman Advisory,R,9,2270440,9
Administrative,13041,Freshman Advisory,R,9,2270173,9
Administrative,13041,Freshman Advisory,R,9,2270106,9
Administrative,13041,Freshman Advisory,R,9,2270695,9
Administrative,13041,Freshman Advisory,R,9,2270237,9
Administrative,13041,Freshman Advisory,R,9,2270187,9
Administrative,13041,Freshman Advisory,R,9,2270823,9
Administrative,13041,Freshman Advisory,R,9,2270211,9
Administrative,13041,Freshman Advisory,R,9,2270139,9
Administrative,13041,Freshman Advisory,R,9,2270587,9
Administrative,13041,Freshman Advisory,R,9,2270256,9
Administrative,13041,Freshman Advisory,R,9,2270378,9
Administrative,13041,Freshman Advisory,R,9,2270082,9
Administrative,13041,Freshman Advisory,R,9,2270810,9
Administrative,13041,Freshman Advisory,R,9,2270345,9
Administrative,13041,Freshman Advisory,R,9,2270603,9
Administrative,13041,Freshman Advisory,R,9,2270357,9
Administrative,13041,Freshman Advisory,R,9,2270199,9
Administrative,13041,Freshman Advisory,R,9,2270539,9
Administrative,13041,Freshman Advisory,R,9,2270545,9
Administrative,13041,Freshman Advisory,R,9,2270038,9
Administrative,13041,Freshman Advisory,R,9,2270441,9
Administrative,13041,Freshman Advisory,R,9,2270701,9
Administrative,13041,Freshman Advisory,R,9,2270026,9
Administrative,13041,Freshman Advisory,R,9,2270066,9
Administrative,13041,Freshman Advisory,R,9,2270528,9
Administrative,13041,Freshman Advisory,R,9,2270536,9
Administrative,13041,Freshman Advisory,R,9,2270011,9
Administrative,13041,Freshman Advisory,R,9,2270718,9
Administrative,13041,Freshman Advisory,R,9,2270152,9
Administrative,13041,Freshman Advisory,R,9,2270228,9
Administrative,13041,Freshman Advisory,R,9,2270786,9
Administrative,13041,Freshman Advisory,R,9,2270757,9
Administrative,13041,Freshman Advisory,R,9,2270758,9
Administrative,13041,Freshman Advisory,R,9,2270302,9
Administrative,13041,Freshman Advisory,R,9,2270693,9
Administrative,13041,Freshman Advisory,R,9,2270853,9
Administrative,13041,Freshman Advisory,R,9,2270660,9
Administrative,13041,Freshman Advisory,R,9,2270597,9
Administrative,13041,Freshman Advisory,R,9,2270185,9
Administrative,13041,Freshman Advisory,R,9,2270332,9
Administrative,13041,Freshman Advisory,R,9,2270107,9
Administrative,13041,Freshman Advisory,R,9,2270668,9
Administrative,13041,Freshman Advisory,R,9,2270319,9
Administrative,13041,Freshman Advisory,R,9,2270372,9
Administrative,13041,Freshman Advisory,R,9,2270654,9
Administrative,13041,Freshman Advisory,R,9,2270322,9
Administrative,13041,Freshman Advisory,R,9,2270295,9
Administrative,13041,Freshman Advisory,R,9,2270446,9
Administrative,13041,Freshman Advisory,R,9,2270592,9
Administrative,13041,Freshman Advisory,R,9,2270245,9
Administrative,13041,Freshman Advisory,R,9,2270393,9
Administrative,13041,Freshman Advisory,R,9,2270157,9
Administrative,13041,Freshman Advisory,R,9,2270166,9
Administrative,13041,Freshman Advisory,R,9,2270381,9
Administrative,13041,Freshman Advisory,R,9,2270220,9
Administrative,13041,Freshman Advisory,R,9,2270736,9
Administrative,13041,Freshman Advisory,R,9,2270087,9
Administrative,13041,Freshman Advisory,R,9,2270566,9
Administrative,13041,Freshman Advisory,R,9,2270015,9
Administrative,13041,Freshman Advisory,R,9,2270661,9
Administrative,13041,Freshman Advisory,R,9,2270369,9
Administrative,13041,Freshman Advisory,R,9,2270559,9
Administrative,13041,Freshman Advisory,R,9,2270159,9
Administrative,13041,Freshman Advisory,R,9,2270698,9
Administrative,13041,Freshman Advisory,R,9,2270453,9
Administrative,13041,Freshman Advisory,R,9,2270064,9
Administrative,13041,Freshman Advisory,R,9,2270392,9
Administrative,13041,Freshman Advisory,R,9,2270827,9
Administrative,13041,Freshman Advisory,R,9,2270247,9
Administrative,13041,Freshman Advisory,R,9,2270742,9
Administrative,13041,Freshman Advisory,R,9,2270608,9
Administrative,13041,Freshman Advisory,R,9,2270212,9
Administrative,13041,Freshman Advisory,R,9,2270755,9
Administrative,13041,Freshman Advisory,R,9,2270266,9
Administrative,13041,Freshman Advisory,R,9,2270208,9
Administrative,13041,Freshman Advisory,R,9,2270888,9
Administrative,13041,Freshman Advisory,R,9,2270379,9
Administrative,13041,Freshman Advisory,R,9,2270352,9
Administrative,13041,Freshman Advisory,R,9,2270861,9
Administrative,13041,Freshman Advisory,R,9,2270312,9
Administrative,13041,Freshman Advisory,R,9,2270560,9
Administrative,13041,Freshman Advisory,R,9,2270644,9
Administrative,13041,Freshman Advisory,R,9,2270324,9
Administrative,13041,Freshman Advisory,R,9,2270129,9
Administrative,13041,Freshman Advisory,R,9,2270099,9
Administrative,13041,Freshman Advisory,R,9,2270702,9
Administrative,13041,Freshman Advisory,R,9,2270122,9
Administrative,13041,Freshman Advisory,R,9,2270462,9
Administrative,13041,Freshman Advisory,R,9,2270374,9
Administrative,13041,Freshman Advisory,R,9,2270622,9
Administrative,13041,Freshman Advisory,R,9,2270577,9
Administrative,13041,Freshman Advisory,R,9,2270814,9
Administrative,13041,Freshman Advisory,R,9,2270840,9
Administrative,13041,Freshman Advisory,R,9,2270425,9
Administrative,13041,Freshman Advisory,R,9,2270335,9
Administrative,13041,Freshman Advisory,R,9,2270691,9
Administrative,13041,Freshman Advisory,R,9,2270537,9
Administrative,13041,Freshman Advisory,R,9,2270652,9
Administrative,13041,Freshman Advisory,R,9,2270153,9
Administrative,13041,Freshman Advisory,R,9,2270076,9
Administrative,13041,Freshman Advisory,R,9,2270331,9
Administrative,13041,Freshman Advisory,R,9,2270301,9
Administrative,13041,Freshman Advisory,R,9,2270136,9
Administrative,13041,Freshman Advisory,R,9,2270523,9
Administrative,13041,Freshman Advisory,R,9,2270491,9
Administrative,13041,Freshman Advisory,R,9,2270092,9
Administrative,13041,Freshman Advisory,R,9,2270667,9
Administrative,13041,Freshman Advisory,R,9,2270607,9
Administrative,13041,Freshman Advisory,R,9,2270601,9
Administrative,13041,Freshman Advisory,R,9,2270748,9
Administrative,13041,Freshman Advisory,R,9,2270476,9
Administrative,13041,Freshman Advisory,R,9,2270551,9
Administrative,13041,Freshman Advisory,R,9,2270283,9
Administrative,13041,Freshman Advisory,R,9,2270348,9
Administrative,13041,Freshman Advisory,R,9,2270234,9
Administrative,13041,Freshman Advisory,R,9,2270008,9
Administrative,13041,Freshman Advisory,R,9,2270229,9
Administrative,13041,Freshman Advisory,R,9,2270263,9
Administrative,13041,Freshman Advisory,R,9,2270267,9
Administrative,13041,Freshman Advisory,R,9,2270849,9
Administrative,13041,Freshman Advisory,R,9,2270488,9
Administrative,13041,Freshman Advisory,R,9,2270750,9
Administrative,13041,Freshman Advisory,R,9,2270518,9
Administrative,13041,Freshman Advisory,R,9,2270219,9
Administrative,13041,Freshman Advisory,R,9,2270801,9
Administrative,13041,Freshman Advisory,R,9,2270154,9
Administrative,13041,Freshman Advisory,R,9,2270525,9
Administrative,13041,Freshman Advisory,R,9,2270402,9
Administrative,13041,Freshman Advisory,R,9,2270511,9
Administrative,13041,Freshman Advisory,R,9,2270242,9
Administrative,13041,Freshman Advisory,R,9,2270113,9
Administrative,13041,Freshman Advisory,R,9,2270246,9
Administrative,13041,Freshman Advisory,R,9,2270201,9
Administrative,13041,Freshman Advisory,R,9,2270250,9
Administrative,13041,Freshman Advisory,R,9,2270339,9
Administrative,13041,Freshman Advisory,R,9,2270010,9
Administrative,13041,Freshman Advisory,R,9,2270738,9
Administrative,13041,Freshman Advisory,R,9,2270753,9
Administrative,13041,Freshman Advisory,R,9,2270078,9
Administrative,13041,Freshman Advisory,R,9,2270315,9
Administrative,13041,Freshman Advisory,R,9,2270675,9
Administrative,13041,Freshman Advisory,R,9,2270593,9
Administrative,13041,Freshman Advisory,R,9,2270316,9
Administrative,13041,Freshman Advisory,R,9,2270767,9
Administrative,13041,Freshman Advisory,R,9,2270216,9
Administrative,13041,Freshman Advisory,R,9,2270313,9
Administrative,13041,Freshman Advisory,R,9,2270575,9
Administrative,13041,Freshman Advisory,R,9,2270553,9
Administrative,13041,Freshman Advisory,R,9,2270470,9
Administrative,13041,Freshman Advisory,R,9,2270585,9
Administrative,13041,Freshman Advisory,R,9,2270785,9
Administrative,13041,Freshman Advisory,R,9,2270554,9
Administrative,13041,Freshman Advisory,R,9,2270100,9
Administrative,13041,Freshman Advisory,R,9,2270452,9
Administrative,13041,Freshman Advisory,R,9,2270257,9
Administrative,13041,Freshman Advisory,R,9,2270618,9
Administrative,13041,Freshman Advisory,R,9,2270323,9
Administrative,13041,Freshman Advisory,R,9,2270360,9
Administrative,13041,Freshman Advisory,R,9,2270059,9
Administrative,13041,Freshman Advisory,R,9,2270898,9
Administrative,13041,Freshman Advisory,R,9,2270084,9
Administrative,13041,Freshman Advisory,R,9,2270044,9
Administrative,13041,Freshman Advisory,R,9,2270697,9
Administrative,13041,Freshman Advisory,R,9,2270289,9
Administrative,13041,Freshman Advisory,R,9,2270487,9
Administrative,13041,Freshman Advisory,R,9,2270890,9
Administrative,13041,Freshman Advisory,R,9,2270895,9
Administrative,13041,Freshman Advisory,R,9,2270793,9
Administrative,13041,Freshman Advisory,R,9,2270659,9
Administrative,13041,Freshman Advisory,R,9,2270733,9
Administrative,13041,Freshman Advisory,R,9,2270713,9
Administrative,13041,Freshman Advisory,R,9,2270069,9
Administrative,13041,Freshman Advisory,R,9,2270740,9
Administrative,13041,Freshman Advisory,R,9,2270842,9
Administrative,13041,Freshman Advisory,R,9,2270490,9
Administrative,13041,Freshman Advisory,R,9,2270206,9
Administrative,13041,Freshman Advisory,R,9,2270708,9
Administrative,13041,Freshman Advisory,R,9,2270384,9
Administrative,13041,Freshman Advisory,R,9,2270191,9
Administrative,13041,Freshman Advisory,R,9,2270581,9
Administrative,13041,Freshman Advisory,R,9,2270151,9
Administrative,13041,Freshman Advisory,R,9,2270588,9
Administrative,13041,Freshman Advisory,R,9,2270464,9
Administrative,13041,Freshman Advisory,R,9,2270182,9
Administrative,13041,Freshman Advisory,R,9,2270293,9
Administrative,13041,Freshman Advisory,R,9,2270749,9
Administrative,13041,Freshman Advisory,R,9,2270498,9
Administrative,13041,Freshman Advisory,R,9,2270746,9
Administrative,13041,Freshman Advisory,R,9,2270096,9
Administrative,13041,Freshman Advisory,R,9,2270505,9
Administrative,13041,Freshman Advisory,R,9,2270111,9
Administrative,13041,Freshman Advisory,R,9,2270160,9
Administrative,13041,Freshman Advisory,R,9,2270889,9
Administrative,13041,Freshman Advisory,R,9,2270016,9
Administrative,13041,Freshman Advisory,R,9,2270883,9
Administrative,13041,Freshman Advisory,R,9,2270885,9
Administrative,13041,Freshman Advisory,R,9,2270179,9
Administrative,13041,Freshman Advisory,R,9,2270050,9
Administrative,13041,Freshman Advisory,R,9,2270474,9
Administrative,13041,Freshman Advisory,R,9,2270837,9
Administrative,13041,Freshman Advisory,R,9,2270264,9
Administrative,13041,Freshman Advisory,R,9,2270674,9
Administrative,13041,Freshman Advisory,R,9,2270732,9
Administrative,13041,Freshman Advisory,R,9,2270377,9
Administrative,13041,Freshman Advisory,R,9,2270768,9
Administrative,13041,Freshman Advisory,R,9,2270248,9
Administrative,13041,Freshman Advisory,R,9,2270450,9
Administrative,13041,Freshman Advisory,R,9,2270894,9
Administrative,13041,Freshman Advisory,R,9,2270679,9
Administrative,13041,Freshman Advisory,R,9,2270824,9
Administrative,13041,Freshman Advisory,R,9,2270646,9
Administrative,13041,Freshman Advisory,R,9,2270292,9
Administrative,13041,Freshman Advisory,R,9,2270591,9
Administrative,13041,Freshman Advisory,R,9,2270104,9
Administrative,13041,Freshman Advisory,R,9,2270582,9
Administrative,13041,Freshman Advisory,R,9,2270804,9
Administrative,13041,Freshman Advisory,R,9,2270621,9
Administrative,13041,Freshman Advisory,R,9,2270834,9
Administrative,13041,Freshman Advisory,R,9,2270330,9
Administrative,13041,Freshman Advisory,R,9,2270760,9
Administrative,13041,Freshman Advisory,R,9,2270329,9
Administrative,13041,Freshman Advisory,R,9,2270860,9
Administrative,13041,Freshman Advisory,R,9,2270062,9
Administrative,13041,Freshman Advisory,R,9,2270549,9
Administrative,13041,Freshman Advisory,R,9,2270692,9
Administrative,13041,Freshman Advisory,R,9,2270051,9
Administrative,13041,Freshman Advisory,R,9,2270300,9
Administrative,13041,Freshman Advisory,R,9,2270647,9
Administrative,13041,Freshman Advisory,R,9,2270789,9
Administrative,13041,Freshman Advisory,R,9,2270091,9
Administrative,13041,Freshman Advisory,R,9,2270120,9
Administrative,13041,Freshman Advisory,R,9,2270678,9
Administrative,13041,Freshman Advisory,R,9,2270723,9
Administrative,13041,Freshman Advisory,R,9,2270635,9
Administrative,13041,Freshman Advisory,R,9,2270714,9
Administrative,13041,Freshman Advisory,R,9,2270280,9
Administrative,13041,Freshman Advisory,R,9,2270019,9
Administrative,13041,Freshman Advisory,R,9,2270415,9
Administrative,13041,Freshman Advisory,R,9,2270467,9
Administrative,13041,Freshman Advisory,R,9,2270317,9
Administrative,13041,Freshman Advisory,R,9,2270788,9
Administrative,13041,Freshman Advisory,R,9,2270501,9
Administrative,13041,Freshman Advisory,R,9,2270101,9
Administrative,13041,Freshman Advisory,R,9,2270404,9
Administrative,13041,Freshman Advisory,R,9,2270407,9
Administrative,13041,Freshman Advisory,R,9,2270207,9
Administrative,13041,Freshman Advisory,R,9,2270320,9
Administrative,13041,Freshman Advisory,R,9,2270117,9
Administrative,13041,Freshman Advisory,R,9,2270449,9
Administrative,13041,Freshman Advisory,R,9,2270463,9
Administrative,13041,Freshman Advisory,R,9,2270043,9
Administrative,13041,Freshman Advisory,R,9,2270762,9
Administrative,13041,Freshman Advisory,R,9,2270070,9
Administrative,13041,Freshman Advisory,R,9,2270240,9
Administrative,13041,Freshman Advisory,R,9,2270355,9
Administrative,13041,Freshman Advisory,R,9,2270068,9
